id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
7513,0.495242,tcp,http,FIN,16,43,1564,7949,0.0,31,29,230336.37736657434,0.0,2,6,39.895566,137.990245,5624.862887,157.056715,255,4101861887,1388339837,255,0.001415,0.000713,0.000727,114,426,1,3809,2,Nevada,11,1,1,1,0,0,1,1,1,0,Normal,0
7514,0.02365,unas,-,INT,3,0,24,520,106080.40349,254,0,87446186.00164115,3981.407775,0,0,22.654171,2.175324,357.72121,9.849293,0,0,0,0,0.0,0.0,0.0,89,0,0,0,6,Iowa,3,6,3,6,0,0,0,10,7,0,DoS,1
7515,0.027451,udp,dns,INT,2,0,181,0,108756.650693,254,0,382297666.1639518,1467.447946,0,0,0.0,4.602207,50.113963,5.552332,0,7680522,4160676,0,0.0,0.0,0.0,54,1,0,0,25,Ohio,3,4,4,4,0,0,0,4,15,0,Generic,1
7516,0.73835,tcp,ftp-data,FIN,14,14,679,9579,717.205916,31,29,370721.9901430874,135873.671039,4,4,38.825093,78.295866,4882.479886,1247.857515,255,487456853,3705724347,255,0.001506,0.000374,0.000826,51,633,0,0,1,Maine,4,1,1,4,0,0,0,4,1,0,Normal,0
7517,0.029035,udp,dns,CON,7,14,24,99,1869.354538,31,29,30768.491476758965,314024.247836,0,2,46.650929,2.652065,382.774224,0.0,0,0,0,0,0.000764,6.2e-05,0.0,97,99,0,7,5,Kansas,2,1,1,1,0,0,0,6,3,0,Normal,0
7518,1.641837,tcp,-,FIN,42,26,233845,351,0.0,254,252,222317.31060159398,0.0,3,1,55.373065,86.001843,2664.629591,104.72597,255,2604263645,1952473130,255,0.166169,0.076626,0.068922,1298,43,0,0,6,Rhode Island,2,2,2,7,0,0,0,2,5,0,Normal,0
7519,0.018105,udp,dns,INT,1,0,76,0,100653.686631,254,0,49267496.57415232,0.0,0,0,0.920054,1.554132,12.054413,0.0,0,0,0,0,0.0,0.00031,0.0,63,0,0,0,41,Alaska,25,24,21,45,0,0,0,25,39,0,Generic,1
7520,1.484947,tcp,-,CON,8,7,820,158,424.935648,62,252,0.0,6547.274094,2,1,225.359681,67.481712,5641.743688,122.553819,255,2761968353,1507880791,255,0.171977,0.089538,0.124505,139,42,0,31,8,Wyoming,2,2,1,3,0,0,0,2,11,0,Normal,0
7521,1.128275,tcp,ftp,FIN,17,27,1807,703,277.849979,62,252,0.0,13779.026685,7,17,44.167453,91.612972,2466.0037,2876.413928,255,313907036,145920835,255,0.04185,0.013615,0.047842,49,81,0,0,1,Georgia,1,1,1,2,1,1,0,1,1,0,Exploits,1
7522,0.55958,tcp,-,FIN,14,10,909,524,351.08591,254,252,430284.9245151393,4258.709253,7,4,47.643043,83.757217,3283.198409,131.674034,255,2354701793,4021102005,255,0.097608,0.039289,0.02787,92,51,0,0,4,Nebraska,1,1,1,1,0,0,0,1,3,0,Normal,0
7523,0.620485,tcp,pop3,FIN,39,51,2251,61726,324.215711,62,252,0.0,700073.086999,5,24,31.084465,9.726069,1645.733898,526.460641,255,4023127486,4057386217,255,0.050989,0.008895,0.070435,46,1358,0,15,1,Kansas,1,1,1,1,0,0,0,1,1,0,Exploits,1
7524,0.017533,mobile,-,INT,1,0,24,0,117411.577152,254,0,216692467.97602773,0.0,0,0,5.865111,5.180751,213.753054,0.0,0,0,0,0,0.000235,0.0,0.0,102,0,0,0,8,Oregon,2,2,2,7,0,0,0,2,15,0,DoS,1
7525,1.463593,tcp,http,FIN,15,483,3593,13323,0.0,31,29,48331.715093743696,455721.336787,17,182,50.443848,75.043827,7119.54681,188.648559,255,566359997,3107515125,255,0.0,3.4e-05,0.0,80,480,1,4373,2,Pennsylvania,7,1,1,1,0,0,1,6,1,0,Normal,0
7526,0.660154,tcp,http,FIN,34,17,63932,36286,0.0,254,252,782076.8316229741,223874.957137,8,18,0.694841,67.513395,176.20198,161.313049,255,637180250,2003399021,255,0.05061,0.010837,0.048941,1066,44,1,69,2,Alabama,1,1,1,1,0,0,1,1,1,0,Generic,1
7527,4.889064,tcp,-,REQ,8,0,775,0,0.0,254,0,0.0,0.0,2,0,2949.816954,1.445225,2866.723139,11.409071,255,0,0,0,4.2e-05,0.0,0.0,44,2,0,0,5,Nevada,20,1,1,17,0,0,0,16,26,0,Normal,0
7528,0.030188,bbn-rcc,-,INT,4,0,524,0,97384.265292,254,0,50285225.94084796,0.0,0,0,19.940287,0.845334,668.564716,0.0,0,4991060,0,0,0.0,0.00035,0.0,84,0,0,0,5,Louisiana,3,2,2,3,0,0,0,2,13,0,Exploits,1
7529,0.0,isis,-,INT,2,0,24,30,109836.06076,254,0,106672286.43430893,0.0,0,0,25.296767,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.000364,99,1,0,0,5,Wisconsin,4,4,4,4,0,0,0,7,9,0,Backdoor,1
7530,0.017149,udp,dns,INT,1,0,24,0,100566.491553,254,0,36873705.66682855,0.0,0,0,0.0,2.873634,187.914042,4.849927,0,8404487,0,0,0.000332,0.0,0.0,57,0,0,0,23,Oklahoma,4,6,4,4,0,0,0,7,15,0,Generic,1
7531,0.0,skip,-,INT,3,0,268,400,113009.655164,254,0,53051452.925875835,0.0,1,0,0.0,0.0,0.0,7.243634,0,0,0,0,0.0,0.000284,0.000136,94,0,0,0,23,West Virginia,6,2,2,6,0,0,0,10,16,0,Exploits,1
7532,0.012142,udp,-,INT,17,0,3113,226,173.934809,254,0,481771666.4226143,0.0,1,0,0.0,0.0,0.0,0.0,0,3148829,0,0,0.0,0.0,0.0,600,0,0,0,32,Oregon,13,12,13,36,0,0,0,20,32,0,Generic,1
7533,0.000544,udp,dns,INT,1,0,24,335,102565.932561,254,0,47150942.7848254,0.0,0,0,8.344021,2.563399,267.225103,0.0,0,0,0,0,0.000334,0.0,0.000218,54,0,0,0,11,New Hampshire,3,3,3,3,0,0,0,4,12,0,Generic,1
7534,0.017176,tcp,-,FIN,45,15,7206,1113,5579.82825,31,29,1125382.407705261,2897745.8833,6,20,0.0,0.0,0.0,134.112654,255,1725383782,1883101951,255,0.001087,0.000267,0.000277,64,77,0,8,5,Colorado,1,1,1,1,0,0,0,2,5,0,Normal,0
7535,0.83844,tcp,-,FIN,10,8,1119,559,0.0,254,252,0.0,140.947975,2,1,222.724961,182.663045,7641.710837,173.423445,255,2523972386,1931998319,255,0.144126,0.113206,0.059154,58,42,0,0,8,Nevada,1,2,1,3,0,0,0,2,8,0,Normal,0
7536,0.722287,udp,smtp,INT,2,1,5730,28,197088.872623,254,60,75371.4120771182,0.0,4,0,7.277936,80.79699,23.656634,125.538189,0,0,0,0,0.0,0.054444,0.0,252,2,0,0,1,New York,1,1,1,1,0,0,0,1,1,0,Generic,1
7537,0.004462,unas,-,INT,2,0,258,57,97548.046358,254,0,68852817.97791389,0.0,0,0,16.981841,3.939847,79.762862,12.378198,0,0,2503610,0,0.000397,3.6e-05,0.0,107,0,0,0,7,Mississippi,7,4,4,4,0,0,0,4,9,0,Backdoor,1
7538,27.91232,tcp,-,FIN,40,9,1481,375,0.0,254,252,0.0,7188.403587,3,1,305.980939,1568.585599,8130.931794,3149.822083,255,1267441234,3452117810,255,0.053276,0.034064,0.029908,91,47,1,0,2,New Hampshire,2,2,1,2,0,0,2,2,2,0,Fuzzers,1
7539,0.01484,tcp,ssh,FIN,32,42,19329,69903,1178.09016,31,29,620808.3721745319,93393.045678,15,23,0.0,7.919971,584.450306,2.564643,255,2062610911,4163828881,255,0.001274,0.000927,0.000118,94,210,0,0,1,West Virginia,4,1,1,1,0,0,0,1,1,0,Normal,0
7540,0.007146,idpr-cmtp,-,INT,2,0,694,261,106785.271151,254,0,53582624.53041287,906.379576,0,0,3.241109,1.427698,354.317287,21.240739,0,0,0,0,0.000542,7.4e-05,0.000233,84,0,0,19,10,Louisiana,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
7541,0.008083,arp,-,INT,1,0,24,0,64.787826,0,0,0.0,0.0,0,0,60009.992,0.0,112.642384,0.0,0,0,2564439,0,0.0,0.0,0.0,47,0,0,0,1,Kansas,1,1,1,2,0,0,0,1,1,1,Normal,0
7542,0.0,udp,-,INT,3,0,722,381,165834.001204,254,0,716800409.1094964,0.0,1,0,13.304641,0.0,238.180168,1.33388,0,0,3800532,0,0.0,0.0,0.0,518,0,0,0,10,Virginia,6,3,1,4,0,0,0,7,11,0,Normal,0
7543,0.013241,udp,dns,INT,4,0,24,25,198395.39847,254,0,101290530.10189924,4141.152268,0,0,12.34245,0.0,156.285349,0.0,0,3296168,0,0,0.000351,0.0,5e-06,55,0,0,0,30,Louisiana,7,12,9,22,0,0,0,19,15,0,Generic,1
7544,4.089922,tcp,ftp,FIN,50,30,1890,952,183.076256,63,252,0.0,8511.543125,6,16,91.913569,86.887657,5404.361616,44.938103,255,2728697138,2981954046,255,0.162468,0.083409,0.083966,50,69,0,0,1,Georgia,1,1,1,2,1,1,0,2,1,0,Exploits,1
7545,0.011232,arp,-,INT,1,0,24,0,247837.051243,254,0,121484263.38854697,0.0,0,0,0.0,1.471023,50.154106,12.73815,0,0,0,0,0.00029,2.2e-05,0.0,83,0,0,0,5,Maine,1,1,1,1,0,0,0,3,4,0,Reconnaissance,1
7546,0.0,tcp,http,FIN,37,49,1382,40424,4262.102819,31,29,155595140.96014464,3396676.356711,10,8,3.558156,0.0,10.812114,7.518753,255,2885393461,3214784211,255,0.001149,0.001217,0.000517,103,150,0,67,4,West Virginia,1,1,1,1,0,0,0,1,4,0,Normal,0
7547,0.050054,tcp,ftp-data,ACC,1,2,24,1219,5068.782677,31,29,806042.0757340112,349335.159685,3,1,25.199514,0.997081,416.100493,0.0,255,1380067507,3109715281,255,0.000913,0.001786,0.000421,53,61,0,0,1,Kansas,4,1,1,2,0,0,0,4,4,0,Normal,0
7548,0.002182,udp,-,INT,1,0,124,0,199315.243521,254,0,121126621.80325519,1027.841829,0,0,0.0,1.672776,90.965932,12.623683,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,Illinois,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
7549,0.505389,tcp,-,FIN,10,4,287,0,47.169004,254,252,0.0,0.0,3,1,66.559411,102.536499,2853.942806,169.197699,255,1952675986,4110771570,255,0.102074,0.035473,0.040658,50,48,0,0,4,West Virginia,1,1,1,3,0,0,0,1,4,0,Normal,0
7550,0.711013,sctp,-,CON,3,3,1683,978,54.196124,254,60,0.0,14176.495841,0,0,186.636562,4.368705,501.11199,137.110231,0,0,0,0,0.0,0.0,0.0,204,182,0,0,1,South Dakota,2,1,1,1,0,0,0,1,1,0,Backdoor,1
7551,0.0,hmp,-,INT,1,1,24,140,110262.553162,254,0,79319154.51428501,0.0,0,0,6.045141,0.0,0.0,0.0,0,0,5065713,0,0.0,0.000704,0.0,104,1,0,0,6,Kansas,1,4,4,4,0,0,0,6,12,0,Exploits,1
7552,1.446325,tcp,ftp,FIN,44,17,1099,1985,0.0,62,252,315882.5925050832,13976.627153,9,24,51.719415,75.028237,4615.604185,3409.81894,255,321880502,2267418936,255,0.045483,0.007262,0.054365,49,88,0,0,1,Indiana,2,1,1,2,1,1,0,2,1,0,Exploits,1
7553,0.000211,mux,-,INT,3,0,429,186,333811.551353,254,0,252779976.672214,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,104,1,0,0,22,Montana,2,2,2,6,0,0,0,9,15,0,DoS,1
7554,3.334172,tcp,pop3,FIN,75,111,2252,23522,0.0,62,252,0.0,8659.558924,11,13,58.600679,14.90074,4079.216199,587.009885,255,3059632762,583667299,255,0.192541,0.092747,0.048785,52,1011,0,41,1,Delaware,3,1,1,2,1,1,0,5,1,0,DoS,1
7555,1.841955,tcp,ftp,FIN,23,22,1244,1215,0.0,62,252,0.0,6681.527569,6,14,83.513906,184.18797,4590.160531,11718.430281,255,671542037,3140761196,255,0.127716,0.060888,0.066296,47,71,0,0,1,North Dakota,2,1,1,2,1,1,0,2,1,0,Exploits,1
7556,1.461373,tcp,http,FIN,14,16,1173,8356,0.0,62,252,0.0,210203.289857,3,6,76.248617,88.298157,2896.511244,2435.786728,255,2532047095,507357609,255,0.126891,0.0582,0.070106,85,634,1,4640,1,Georgia,1,1,1,1,0,0,1,1,1,0,Exploits,1
7557,0.021708,udp,dns,INT,1,0,42,294,89838.954354,254,0,48301868.052906334,0.0,0,0,0.390492,2.830529,117.094212,11.555731,0,4264994,0,0,0.001064,0.000125,0.0006,57,0,0,0,20,Oregon,6,4,3,10,0,0,0,4,11,0,Generic,1
7558,0.580678,tcp,-,FIN,12,10,489,124,34.415163,254,252,0.0,7304.547938,3,0,69.923702,76.406947,3398.952338,136.047447,255,1004126360,3386238335,255,0.20388,0.084294,0.064071,76,49,0,46,4,West Virginia,1,1,1,5,0,0,0,1,2,0,Normal,0
7559,0.58178,tcp,-,INT,4,10,320,123,247.892336,254,252,0.0,0.0,1,0,56.333836,111.845862,220.539206,11.75141,0,0,0,0,0.04828,0.077575,0.0,50,45,0,0,1,South Dakota,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7560,0.596553,tcp,ftp,FIN,52,49,2350,6344,835.984816,31,29,280267.45716832904,7414.942354,15,25,44.724058,0.225991,521.420836,5.285991,255,3827327559,698797878,255,0.000288,0.0,1.2e-05,51,70,0,0,2,Massachusetts,6,2,2,4,1,2,0,4,2,0,Normal,0
7561,2e-05,udp,-,INT,1,0,62,0,98933.088106,254,0,46755230.49658772,0.0,0,0,13.334658,0.179538,369.629404,0.0,0,2397261,0,0,0.0,0.0,0.000372,80,0,0,58,1,New Jersey,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7562,0.423831,tcp,http,FIN,9,10,1121,996,223.355326,62,252,0.0,13119.898662,3,4,64.418569,34.217893,2285.661035,167.630494,255,3817944090,1172988037,255,0.039016,0.006659,0.041366,129,44,2,0,1,Missouri,1,1,1,1,0,0,1,1,1,0,Exploits,1
7563,0.518042,tcp,-,FIN,9,12,915,837,0.0,254,0,387961.66669386334,4168.028017,3,2,42.90741,40.064532,2819.3779,81.886118,255,2550828,0,255,5e-05,0.000298,0.0,93,2,0,0,13,Oregon,10,10,9,17,0,0,0,13,15,0,Generic,1
7564,0.329446,tcp,http,FIN,9,12,1033,676,2469.127417,62,252,0.0,513224.46643,1,3,6.007038,58.822744,4065.385452,12.488182,255,2431099562,1963904704,255,0.049938,0.00795,0.050203,78,51,1,62,1,North Carolina,1,1,1,1,0,0,1,2,1,0,Exploits,1
7565,0.007134,arp,-,INT,1,0,446,0,89.320152,0,0,0.0,798.284592,0,0,60009.992,0.0,145.856354,0.842682,0,156926,0,0,0.0,6.8e-05,0.0,43,0,0,0,2,South Carolina,1,2,1,2,0,0,0,2,2,1,Normal,0
7566,0.01491,udp,dns,INT,1,0,215,90,196642.365897,254,0,55737987.690396264,0.0,0,0,0.0,0.0,244.69008,7.988248,0,7231099,0,0,0.00035,0.00048,0.000349,59,1,0,0,35,Missouri,11,6,9,31,0,0,0,11,30,0,Generic,1
7567,0.005283,udp,dns,INT,1,1,24,208,335296.706559,254,0,252889538.29126418,0.0,0,0,0.0,0.0,0.0,0.0,0,0,7336111,0,0.000288,0.0,0.000782,62,0,0,31,13,Vermont,4,2,8,6,0,0,0,6,2,0,DoS,1
7568,0.19928,tcp,http,FIN,6,7,765,1097,40.581113,62,252,7042.477183294221,18691.766816,2,2,91.523963,110.959124,4854.523065,165.651237,255,1496454840,3080388941,255,0.118779,0.060074,0.066097,77,132,1,131,5,Wyoming,4,4,4,6,0,0,16,4,5,0,Normal,0
7569,0.0,udp,-,INT,2,0,24,92,95654.738391,254,0,59053514.47331483,0.0,0,0,2.32438,0.769482,255.198916,0.0,0,0,0,0,0.0,0.000381,0.0,94,0,0,0,6,Alabama,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7570,0.006609,unas,-,INT,2,0,322,0,111679.323029,254,0,251279376.04668376,0.0,0,0,31.118943,0.437572,244.345439,0.0,0,0,0,0,7.4e-05,0.0,0.0,103,0,0,0,3,Maryland,2,2,2,7,0,0,0,2,4,0,DoS,1
7571,0.241224,tcp,-,FIN,12,9,475,223,0.0,254,252,210965.11372154055,0.0,6,1,73.993858,74.324955,3412.383526,116.76023,255,466258239,2163016245,255,0.114863,0.076775,0.04824,62,42,0,0,6,Kansas,4,4,1,6,0,0,0,4,8,0,Normal,0
7572,0.024825,arp,-,INT,1,0,24,0,692.643622,0,0,0.0,0.0,0,0,60009.992,0.249066,31.435433,0.0,0,0,2792469,0,0.000363,0.0,0.000318,49,0,0,0,1,Pennsylvania,1,1,1,1,0,0,0,1,1,1,Normal,0
7573,0.0,hmp,-,INT,1,0,24,0,335563.696688,254,0,231288719.077866,9705.383582,1,0,0.0,0.0,0.0,0.0,0,507577,9319070,0,0.0,0.0,0.000524,89,0,0,48,3,Colorado,3,2,2,4,0,0,0,17,8,0,Backdoor,1
7574,0.0,idpr-cmtp,-,INT,1,0,151,0,107084.266883,254,0,32669448.937424913,0.0,0,0,7.511136,0.0,0.0,0.0,0,0,0,0,0.0,0.000277,0.000156,99,0,0,0,5,Missouri,2,2,2,4,0,0,0,2,6,0,Exploits,1
7575,0.012082,cpnx,-,INT,7,0,249,233,112710.360159,254,0,124788253.39997354,2661.65369,0,0,32.032611,2.20196,159.554437,5.962792,0,0,0,0,0.0,0.0,0.0,84,1,0,23,3,Mississippi,1,1,1,1,0,0,0,2,4,0,DoS,1
7576,0.00776,sdrp,-,INT,3,0,24,22,203511.056676,254,0,146361217.82920927,1923.695171,0,0,0.0,0.0,0.0,0.0,0,0,6088737,0,0.0,0.0,0.0,95,0,0,0,5,Illinois,3,2,2,6,0,0,0,6,7,0,DoS,1
7577,0.599804,tcp,-,FIN,8,10,620,178,633.202628,254,252,447187.09497541544,0.0,2,4,66.518391,47.335683,4495.91004,32.895455,255,619530101,3152209788,255,0.131427,0.060166,0.050758,52,52,0,0,6,Mississippi,14,2,1,20,0,0,0,1,5,0,Normal,0
7578,1.412795,tcp,-,REQ,10,1,576,0,0.0,254,252,0.0,0.0,6,1,200.817141,95.773524,4711.820441,6.598363,255,2679182381,4029364011,255,0.44769,0.214187,0.082075,55,47,0,0,4,New Mexico,2,2,2,2,0,0,0,2,2,0,Normal,0
7579,0.013382,tcp,-,FIN,42,21,6412,9736,2305.795687,31,29,833033.4347797667,14328189.818089,8,28,0.0,0.0,372.409044,13.624383,255,3629039949,4029246080,255,0.001467,0.000765,0.000795,705,629,0,0,5,North Dakota,5,2,1,1,0,0,0,2,5,0,Normal,0
7580,0.0,ipv6-route,-,INT,3,0,356,0,108988.405881,254,0,44700971.38010835,0.0,0,0,45.827779,0.300349,203.305866,11.200521,0,0,0,0,0.0,0.000351,0.0,88,0,0,0,7,Delaware,3,3,4,3,0,0,0,4,10,0,Exploits,1
7581,0.824253,tcp,http,FIN,7,9,1106,1138,0.0,62,252,0.0,5460.551922,2,4,84.101613,68.583789,5055.983112,179.562518,255,688767119,1398447409,255,0.156552,0.070013,0.053617,72,80,1,0,1,Montana,1,1,1,1,0,0,1,1,1,0,Exploits,1
7582,0.616529,tcp,http,FIN,9,10,1053,1353,35.051958,62,252,0.0,24244.290299,1,1,62.567327,70.751823,2599.692859,93.343091,255,1630501625,1568454178,255,0.192597,0.06453,0.092724,81,128,1,138,1,New Jersey,2,1,1,1,0,0,1,1,2,0,Exploits,1
7583,0.397012,udp,http,INT,5,6,508,513,2595.422869,254,252,1030179249.8409505,2991.614347,0,0,32.900214,63.651703,210.117481,120.640684,0,110547171,0,255,0.156098,0.039535,0.0,91,51,1,0,3,Indiana,1,1,1,1,0,0,0,1,1,0,DoS,1
7584,1.365511,tcp,ftp,FIN,20,33,2220,1376,71.874361,62,252,0.0,4679.536398,7,14,94.259526,88.237624,5684.812355,1786.910605,255,685019035,2928805909,255,0.074442,0.052074,0.043882,55,87,0,0,1,New Hampshire,1,1,1,2,1,1,0,1,1,0,Exploits,1
7585,0.0,unas,-,INT,1,0,30,553,111375.328327,254,0,46043568.81576104,717.112766,0,0,23.661717,1.348369,237.976049,7.871068,0,0,0,0,0.000231,0.000534,0.000198,104,0,0,0,13,North Dakota,6,6,6,7,0,0,0,7,9,0,Exploits,1
7586,0.807772,tcp,-,FIN,9,8,1035,890,0.0,63,252,0.0,3898.115302,3,2,102.947482,75.286129,7068.61986,119.807881,255,763882383,3824570873,255,0.152503,0.09288,0.073035,87,80,0,39,1,Maryland,1,1,1,1,0,0,0,1,1,0,Exploits,1
7587,4.911959,tcp,-,FIN,14,6,1247,890,488.516218,254,252,377521.9761959062,7416.182989,2,1,156.440109,232.362534,24001.871744,1100.41043,255,417308582,1327621499,255,0.298555,0.069304,0.133062,128,48,0,0,3,Oregon,1,1,1,1,0,0,0,2,1,0,Exploits,1
7588,0.074795,tcp,http,FIN,135,122,6927,56248,2981.050739,32,29,940133.4114567495,12919209.909928,10,30,0.0,0.0,515.973545,106.392608,255,1855183148,2646561910,255,0.002049,0.001454,0.000912,63,77,0,27,1,Utah,11,1,1,1,0,0,0,2,1,0,Normal,0
7589,2.111733,tcp,http,FIN,11,9,378,11657,395.421501,62,252,1529.3442392343422,9347.751785,2,3,103.027965,78.112228,6378.185086,2703.322377,255,594259939,4042100728,255,0.125918,0.065724,0.074429,73,506,1,3926,2,New York,2,2,1,2,0,0,1,2,1,0,Exploits,1
7590,0.550676,tcp,-,FIN,9,9,1262,0,114.068712,254,252,0.0,232.857887,3,1,64.517452,119.862396,2773.72991,101.718992,255,480567666,3953043601,255,0.196639,0.09145,0.101337,55,41,0,0,5,South Dakota,1,1,1,1,0,0,0,2,3,0,Normal,0
7591,1.744295,tcp,http,FIN,9,35,1501,1040,0.0,62,252,0.0,255.881037,2,5,166.170144,85.238714,13262.504398,11603.382784,255,3091611849,1702229780,255,0.183968,0.13717,0.069308,87,145,1,60,5,Kentucky,4,4,4,6,0,0,12,4,6,0,Normal,0
7592,0.0,udp,-,INT,3,0,401,319,105069.565851,254,0,0.0,0.0,0,0,0.0,54.072292,327.001094,70.993862,0,1213734,0,0,0.0,0.0,0.0,51,1,0,0,1,Michigan,1,1,1,1,0,0,0,1,1,0,Generic,1
7593,0.964278,idrp,-,INT,37,8,1694,1033,384.381833,254,252,281298.2244190368,11990.286227,4,2,29.481305,95.352958,3421.176085,86.697195,255,1658923828,3942846899,0,0.162993,0.059516,0.083165,348,54,0,0,5,Illinois,1,1,1,3,0,0,0,3,1,0,Exploits,1
7594,0.030454,arp,-,INT,2,0,656,0,0.0,1,0,0.0,70.10544,0,0,60009.992,0.0,29.987751,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,2,New Jersey,2,2,2,2,0,0,0,2,3,1,Normal,0
7595,0.0,udp,dns,INT,1,0,24,242,113482.027357,254,0,40582017.91087865,5447.735256,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.000198,0.0,59,0,0,0,16,Hawaii,3,4,4,58,0,0,0,7,9,0,Generic,1
7596,0.0,unas,-,INT,4,0,490,121,251473.201009,254,0,142856021.66490135,5695.245054,0,0,6.226108,0.0,50.093071,10.486067,0,0,0,0,0.0,0.0,0.0,186,1,0,27,11,South Carolina,6,5,6,7,0,0,0,7,11,0,DoS,1
7597,2.403545,tcp,ftp,FIN,6,22,588,436,326.589691,254,252,363345.0829509824,0.0,6,6,324.339497,268.438988,4470.075333,3443.405991,255,207060499,182840949,255,0.147256,0.060097,0.046954,54,51,0,0,1,South Carolina,1,1,1,2,1,1,0,2,1,0,Normal,0
7598,0.010006,udp,dns,INT,1,0,24,160,117348.485242,254,0,44439860.1537498,0.0,0,0,0.0,3.23834,0.0,3.031409,0,15273973,0,0,0.0,0.0,0.000315,54,0,0,0,23,Texas,25,25,25,28,0,0,0,25,21,0,Generic,1
7599,0.172915,tcp,-,FIN,10,47,7108,5540,334.783093,31,29,0.0,211213.810229,9,5,26.955759,6.801358,1285.19691,41.629516,255,3781656946,2990064207,255,0.000836,0.000445,3.5e-05,80,84,0,65,20,Michigan,9,1,1,2,0,0,0,11,8,0,Normal,0
7600,0.005521,udp,dns,INT,1,0,24,184,331996.100887,254,0,46091567.385015495,0.0,0,0,0.0,0.0,0.0,0.0,0,7188194,0,0,0.0,0.0,0.0,53,0,0,0,34,Tennessee,24,25,21,29,0,0,0,26,39,0,Generic,1
7601,1.811563,tcp,-,FIN,14,13,9496,699,0.0,254,252,519473.47252971394,0.0,9,1,94.799593,83.920313,4469.021947,116.367292,255,2756524858,4136647237,255,0.174519,0.075073,0.049734,256,42,0,0,2,Florida,1,1,1,1,0,0,0,1,4,0,Exploits,1
7602,0.020725,udp,dns,INT,2,1,605,0,991752.773435,254,0,384660342.36904454,4182.283185,0,0,0.0,0.0,199.508477,2.615581,0,742724,0,0,0.0,0.0,0.000571,520,0,0,0,37,New Hampshire,14,1,1,2,0,0,0,7,1,0,Normal,0
7603,0.955837,tcp,http,FIN,11,12,900,678,0.0,254,252,0.0,7879.302979,2,0,80.584728,107.212252,6876.721065,112.032018,255,2884301982,619749036,255,0.154313,0.072317,0.06229,83,52,1,11,2,Oklahoma,1,1,1,1,0,0,1,1,3,0,DoS,1
7604,0.61033,tcp,-,INT,5,1,772,182,88.306956,62,252,0.0,318753.777303,1,0,51.091515,3.865261,202.796925,16.921421,255,1257304392,3394981644,255,0.185736,0.119065,0.085502,56,918,0,6,3,Maryland,2,1,1,1,0,0,0,3,1,0,DoS,1
7605,0.0,tcp,-,FIN,33,42,1735,12844,2796.305989,31,29,582700.0284012626,543341.868138,8,21,31.620469,0.0,214.075417,20.031165,255,2289699524,140547728,255,0.001522,0.0,0.000314,58,488,0,56,1,Maine,1,1,1,1,0,0,0,2,1,0,Normal,0
7606,0.0,udp,-,CON,5,12,1198,974,1163.43925,31,29,0.0,278307.424892,1,0,0.0,0.0,0.0,1.352933,0,0,0,0,0.0,0.000241,0.0,147,78,0,0,5,Michigan,6,2,1,6,0,0,0,4,5,0,Normal,0
7607,0.0,tcp,-,FIN,24,16,1022,5145,4046.126909,31,29,70944030.4565743,3484786.616612,7,19,2.240163,0.0,259.986206,5.729154,255,502337006,3939060050,255,0.000931,3.2e-05,0.000262,61,191,0,54,7,Alaska,2,1,1,1,0,0,0,3,4,0,Normal,0
7608,0.602333,tcp,http,FIN,9,10,1171,644,132.741494,254,252,482917.9294330907,9116.750195,1,5,33.515813,78.569141,2821.069819,3340.842237,255,121390724,1039579654,255,0.079542,0.043114,0.029431,94,46,1,14,1,Pennsylvania,1,1,1,1,0,0,1,1,4,0,DoS,1
7609,8.082645,tcp,-,REQ,8,0,1036,323,491196.180686,254,0,0.0,0.0,5,0,2889.796643,3.924411,3004.744025,4.4914,255,0,14357686,0,0.000675,0.0,0.000294,46,1,0,0,29,New Hampshire,18,1,1,17,0,0,0,17,31,0,Normal,0
7610,0.021248,udp,dns,CON,2,0,24,18,6619.964824,31,29,1167906.1597926267,1050078.615146,0,0,28.046068,10.979944,348.467993,0.641531,0,0,6563589,0,0.001111,0.001161,0.00034,104,87,0,0,4,Georgia,2,1,1,1,0,0,0,4,5,0,Normal,0
7611,0.013532,udp,dns,CON,1,1,24,0,1113.232046,31,29,0.0,593498.091142,0,0,30.19533,0.427316,185.081041,0.0,0,0,0,0,0.000835,0.000484,0.000526,84,84,0,0,3,Maine,3,1,1,2,0,0,0,5,4,0,Normal,0
